TradeKey,DateKey,ItemKey,SellerKey,BuyerSellerKey,Quantity,UnitPrice,TotalPrice
47708,20230220,70,329,126,20,2.64,52.8
47709,20230227,73,208,70,20,26.54,530.8
47710,20230308,55,92,306,18,23.71,426.78
47711,20230216,12,80,99,20,451.67,9033.4
47712,20230121,55,310,4,3,15.95,47.85
47713,20230202,7,33,176,2,461.25,922.5
47714,20230315,58,9,257,7,2.37,16.59
47715,20230125,48,32,105,4,341.8,1367.2
47716,20230222,79,48,312,14,145.07,2030.98
47717,20230323,8,255,196,4,2.72,10.88
47718,20230128,45,247,396,1,78.07,78.07
47719,20230202,24,2,178,7,88.61,620.27
47720,20230319,138,396,261,4,2.67,10.68
47721,20230305,20,217,354,8,349.07,2792.56
47722,20230113,33,172,13,13,48.23,626.99
47723,20230303,58,138,322,14,1.98,27.72
47724,20230207,129,279,320,8,12149.69,97197.52
47725,20230112,91,296,314,18,3575.94,64366.92
47726,20230312,19,104,182,8,5038.39,40307.12
47727,20230228,155,75,185,6,68.99,413.94
47728,20230225,118,361,11,16,15.91,254.56
47729,20230219,160,246,57,7,58.41,408.87
47730,20230201,122,197,77,7,11546.51,80825.57
47731,20230304,12,368,264,7,493.59,3455.13
47732,20230117,131,168,73,12,233.74,2804.88
47733,20230206,61,145,248,10,528.02,5280.2
47734,20230111,93,214,69,1,69.3,69.3
47735,20230215,181,224,284,7,38775.29,271427.03
47736,20230325,179,33,46,6,5.91,35.46
47737,20230128,111,133,308,20,2.08,41.6
47738,20230131,119,89,273,13,75.77,985.01
47739,20230214,77,99,334,18,16244.42,292399.56
47740,20230305,5,162,95,4,88.28,353.12
47741,20230219,184,334,348,17,11.52,195.84
47742,20230217,29,381,112,4,68.97,275.88
47743,20230101,43,7,325,12,4309.99,51719.88
47744,20230320,25,92,181,14,93.01,1302.14
47745,20230226,184,170,189,5,10.64,53.2
47746,20230107,138,310,285,13,2.14,27.82
47747,20230320,143,321,298,6,10095.47,60572.82
47748,20230302,198,200,248,10,393.87,3938.7
47749,20230216,29,61,43,20,63.29,1265.8
47750,20230204,45,273,272,5,67.72,338.6
47751,20230328,84,395,59,3,10.07,30.21
47752,20230129,148,286,396,20,118.15,2363.0
47753,20230330,156,279,321,9,62.54,562.86
47754,20230317,198,23,316,7,414.11,2898.77
47755,20230316,138,168,195,14,2.54,35.56
47756,20230216,34,137,394,2,18.12,36.24
47757,20230327,138,151,189,4,2.72,10.88
47758,20230301,101,198,255,16,18.02,288.32
47759,20230228,14,384,85,8,70.92,567.36
47760,20230101,92,79,290,3,19.58,58.74
47761,20230130,1,80,381,2,82.83,165.66
47762,20230316,127,361,320,2,235.66,471.32
47763,20230129,163,218,130,14,188.33,2636.62
47764,20230224,37,134,150,15,12.26,183.9
47765,20230331,189,36,309,12,4.5,54.0
47766,20230124,135,140,36,6,362.59,2175.54
47767,20230203,113,252,250,8,7.39,59.12
47768,20230301,100,253,370,19,50.61,961.59
47769,20230310,96,77,220,7,510.59,3574.13
47770,20230226,169,133,10,7,39.55,276.85
47771,20230121,14,73,5,12,59.9,718.8
47772,20230329,32,102,138,13,244.8,3182.4
47773,20230102,73,169,84,9,24.53,220.77
47774,20230305,159,118,47,14,16608.33,232516.62
47775,20230317,181,60,184,8,43759.1,350072.8
47776,20230315,100,236,50,16,64.05,1024.8
47777,20230331,119,222,391,8,70.89,567.12
47778,20230129,33,59,95,13,53.13,690.69
47779,20230319,16,179,349,16,1.26,20.16
47780,20230304,110,158,218,10,940.6,9406.0
47781,20230330,109,360,394,2,744.63,1489.26
47782,20230227,72,124,151,11,11380.24,125182.64
47783,20230329,44,16,287,8,66.35,530.8
47784,20230114,69,188,50,7,11212.33,78486.31
47785,20230316,101,325,15,6,19.65,117.9
47786,20230129,160,68,92,4,58.03,232.12
47787,20230214,171,400,163,4,52.69,210.76
47788,20230209,51,396,219,6,568.41,3410.46
47789,20230127,122,304,334,10,11542.57,115425.7
47790,20230207,45,340,84,7,62.39,436.73
47791,20230213,65,171,204,7,6.65,46.55
47792,20230304,37,218,276,19,13.43,255.17
47793,20230329,14,97,164,19,66.08,1255.52
47794,20230303,15,348,176,13,10209.12,132718.56
47795,20230119,50,269,400,18,1016.38,18294.84
47796,20230222,123,47,137,20,3.76,75.2
47797,20230319,138,163,44,2,2.5,5.0
47798,20230225,51,157,257,15,567.05,8505.75
47799,20230204,136,187,185,16,290.19,4643.04
47800,20230207,64,273,99,3,5209.44,15628.32
47801,20230121,18,321,199,19,212.46,4036.74
47802,20230212,180,298,274,6,366.81,2200.86
47803,20230212,74,279,124,3,4.77,14.31
47804,20230108,149,375,264,12,1.99,23.88
47805,20230320,147,187,384,20,638.6,12772.0
47806,20230324,143,242,44,14,8949.97,125299.58
47807,20230202,29,42,169,16,68.85,1101.6
47808,20230209,16,247,342,9,1.31,11.79
47809,20230202,50,231,36,18,999.91,17998.38
47810,20230121,172,265,350,18,36.98,665.64
47811,20230205,176,69,249,19,42.68,810.92
47812,20230310,179,385,266,1,5.62,5.62
47813,20230118,32,301,278,2,173.7,347.4
47814,20230306,3,67,278,16,224.0,3584.0
47815,20230317,143,80,212,10,10196.39,101963.9
47816,20230115,82,107,57,14,119.67,1675.38
47817,20230225,56,281,232,15,173.83,2607.45
47818,20230222,29,199,238,17,82.9,1409.3
47819,20230217,137,50,169,14,170.16,2382.24
47820,20230328,26,22,348,6,53.58,321.48
47821,20230209,199,317,185,4,1209.48,4837.92
47822,20230309,66,177,172,15,7220.45,108306.75
47823,20230226,193,37,319,4,24.19,96.76
47824,20230221,8,242,56,5,3.25,16.25
47825,20230112,156,396,389,10,75.55,755.5
47826,20230128,8,285,3,16,2.13,34.08
47827,20230121,107,375,274,15,157.95,2369.25
47828,20230101,26,212,239,1,56.93,56.93
47829,20230228,197,307,33,12,308.38,3700.56
47830,20230311,90,26,294,20,44.97,899.4
47831,20230326,165,399,29,4,40.03,160.12
47832,20230324,47,50,369,10,115.08,1150.8
47833,20230321,12,273,141,17,767.57,13048.69
47834,20230116,43,1,122,5,3468.48,17342.4
47835,20230124,68,320,263,9,111.91,1007.19
47836,20230320,13,345,60,3,1.59,4.77
47837,20230109,194,46,343,8,21.29,170.32
47838,20230318,40,5,41,5,50.26,251.3
47839,20230305,63,38,92,16,1693.54,27096.64
47840,20230130,133,311,347,11,67.18,738.98
47841,20230305,99,218,101,17,57.37,975.29
47842,20230130,63,331,19,11,1472.71,16199.81
47843,20230326,35,69,240,18,77.63,1397.34
47844,20230131,13,194,118,2,1.71,3.42
47845,20230205,93,267,58,18,64.94,1168.92
47846,20230211,77,17,236,2,17524.18,35048.36
47847,20230226,1,142,99,5,69.58,347.9
47848,20230312,194,310,113,7,20.68,144.76
47849,20230110,187,21,384,12,1186.91,14242.92
47850,20230122,75,152,319,11,5463.98,60103.78
47851,20230127,93,375,62,14,62.17,870.38
47852,20230212,15,314,312,2,9843.81,19687.62
47853,20230117,7,249,75,10,414.63,4146.3
47854,20230316,16,47,276,12,1.64,19.68
47855,20230207,74,306,136,10,4.23,42.3
47856,20230221,96,277,277,9,288.66,2597.94
47857,20230219,55,233,282,13,15.07,195.91
47858,20230321,187,170,327,6,1315.72,7894.32
47859,20230109,199,196,233,9,1270.81,11437.29
47860,20230123,193,117,384,16,25.27,404.32
47861,20230113,35,37,74,14,60.37,845.18
47862,20230223,13,121,140,16,1.31,20.96
47863,20230202,8,278,383,9,2.3,20.7
47864,20230212,113,352,302,15,7.69,115.35
47865,20230210,70,136,90,17,2.68,45.56
47866,20230306,95,229,345,12,691.42,8297.04
47867,20230316,6,232,335,12,22.6,271.2
47868,20230330,176,172,179,12,48.42,581.04
47869,20230327,68,11,222,6,115.71,694.26
47870,20230228,63,111,392,1,1590.06,1590.06
47871,20230129,66,366,314,17,7064.99,120104.83
47872,20230226,125,230,268,19,296.62,5635.78
47873,20230204,157,222,275,13,1971.42,25628.46
47874,20230329,188,118,122,10,462.24,4622.4
47875,20230317,183,387,343,8,29.44,235.52
47876,20230213,52,378,83,3,68.48,205.44
47877,20230111,194,384,86,6,20.19,121.14
47878,20230121,182,174,345,6,19.83,118.98
47879,20230217,43,262,143,7,2364.51,16551.57
47880,20230208,180,246,147,12,283.08,3396.96
47881,20230220,131,163,30,18,243.2,4377.6
47882,20230131,114,63,231,6,996.03,5976.18
47883,20230118,126,185,246,16,87138.01,1394208.16
47884,20230212,58,246,101,12,2.38,28.56
47885,20230119,120,176,179,11,531.24,5843.64
47886,20230103,75,337,22,12,5564.51,66774.12
47887,20230223,162,250,355,13,145.11,1886.43
47888,20230201,44,138,175,5,95.39,476.95
47889,20230224,179,297,153,19,5.33,101.27
47890,20230113,42,394,324,10,6067.65,60676.5
47891,20230319,75,137,96,12,7449.56,89394.72
47892,20230316,188,320,265,9,356.71,3210.39
47893,20230314,108,303,124,13,332.54,4323.02
47894,20230122,144,225,222,17,3.2,54.4
47895,20230311,161,216,92,8,17.06,136.48
47896,20230130,138,104,194,6,2.55,15.3
47897,20230211,8,129,369,1,3.66,3.66
47898,20230129,65,298,395,7,4.99,34.93
47899,20230311,68,319,180,6,111.22,667.32
47900,20230226,17,140,325,14,3833.7,53671.8
47901,20230309,23,264,332,18,724.35,13038.3
47902,20230312,153,182,234,1,59489.19,59489.19
47903,20230311,22,7,66,13,2739.74,35616.62
47904,20230228,144,98,236,19,3.5,66.5
47905,20230221,114,386,265,16,970.27,15524.32
47906,20230214,143,29,366,3,9645.64,28936.92
47907,20230108,154,150,184,17,1358.49,23094.33
47908,20230104,55,129,274,14,12.0,168.0
47909,20230325,45,86,259,7,70.0,490.0
47910,20230304,38,189,99,14,156.7,2193.8
47911,20230311,107,138,19,9,220.09,1980.81
47912,20230329,36,292,394,18,95.08,1711.44
47913,20230318,25,120,219,9,85.81,772.29
47914,20230308,134,16,225,16,1283.47,20535.52
47915,20230131,7,202,153,10,480.06,4800.6
47916,20230104,109,101,312,14,631.08,8835.12
47917,20230214,75,58,18,12,5351.47,64217.64
47918,20230304,62,233,72,10,37.17,371.7
47919,20230210,2,98,327,1,61.93,61.93
47920,20230323,104,9,215,7,552.9,3870.3
47921,20230226,14,174,61,16,61.03,976.48
47922,20230220,194,149,268,3,20.72,62.16
47923,20230225,184,106,234,16,9.58,153.28
47924,20230130,166,328,271,12,32.75,393.0
47925,20230204,195,278,68,7,3527.87,24695.09
47926,20230306,174,344,136,15,98.37,1475.55
47927,20230223,30,304,238,18,1466.45,26396.1
47928,20230118,169,142,36,13,32.95,428.35
47929,20230115,119,75,191,11,70.32,773.52
47930,20230122,155,340,390,20,68.58,1371.6
47931,20230225,188,110,278,2,311.59,623.18
47932,20230204,150,314,311,20,4.42,88.4
47933,20230111,97,240,327,10,34.61,346.1
47934,20230329,79,160,137,20,142.29,2845.8
47935,20230121,64,7,149,12,5057.71,60692.52
47936,20230208,95,76,147,7,393.05,2751.35
47937,20230227,93,228,251,19,75.91,1442.29
47938,20230217,48,115,398,10,444.14,4441.4
47939,20230130,132,88,395,20,3190.77,63815.4
47940,20230207,194,65,140,11,20.42,224.62
47941,20230125,42,340,70,6,4895.94,29375.64
47942,20230112,1,206,263,13,69.59,904.67
47943,20230330,86,80,20,17,25191.12,428249.04
47944,20230212,130,87,359,10,99.75,997.5
47945,20230324,169,183,300,6,50.05,300.3
47946,20230119,166,126,233,5,26.26,131.3
47947,20230126,107,227,279,5,127.57,637.85
47948,20230109,47,147,249,2,101.58,203.16
47949,20230124,143,73,12,15,7973.15,119597.25
47950,20230122,53,312,371,6,2163.56,12981.36
47951,20230109,163,252,23,10,160.95,1609.5
47952,20230313,144,391,201,18,3.25,58.5
47953,20230117,120,120,38,15,524.15,7862.25
47954,20230224,161,138,1,15,10.88,163.2
47955,20230302,118,132,371,8,15.59,124.72
47956,20230107,115,138,263,16,3917.28,62676.48
47957,20230130,98,300,345,8,2164.46,17315.68
47958,20230303,183,160,236,14,25.78,360.92
47959,20230129,139,67,54,13,8312.17,108058.21
47960,20230329,123,384,258,4,3.94,15.76
47961,20230115,184,295,156,18,10.35,186.3
47962,20230213,61,239,161,15,576.7,8650.5
47963,20230226,140,241,89,4,195.83,783.32
47964,20230209,93,228,203,11,68.7,755.7
47965,20230212,64,389,232,5,6609.61,33048.05
47966,20230212,51,355,204,9,581.78,5236.02
47967,20230227,188,362,107,8,281.06,2248.48
47968,20230204,104,114,116,19,664.68,12628.92
47969,20230321,191,157,39,8,21.27,170.16
47970,20230318,102,50,175,4,11.0,44.0
47971,20230224,59,306,168,19,25971.51,493458.69
47972,20230210,26,314,9,2,45.52,91.04
47973,20230304,193,298,336,15,22.35,335.25
47974,20230210,159,254,163,15,14164.68,212470.2
47975,20230226,166,211,382,7,35.56,248.92
47976,20230202,69,314,328,14,12570.68,175989.52
47977,20230307,101,344,173,4,17.84,71.36
47978,20230106,115,15,15,3,3587.04,10761.12
47979,20230104,15,134,146,17,7402.95,125850.15
47980,20230305,143,216,64,19,9369.76,178025.44
47981,20230302,179,99,10,3,5.51,16.53
47982,20230113,87,382,101,1,484.26,484.26
47983,20230223,14,156,10,5,65.87,329.35
47984,20230302,186,346,169,10,58891.24,588912.4
47985,20230202,180,298,297,4,348.81,1395.24
47986,20230323,114,88,71,1,1003.25,1003.25
47987,20230123,117,193,275,20,7.14,142.8
47988,20230218,72,320,202,18,12265.25,220774.5
47989,20230113,101,299,313,3,17.16,51.48
47990,20230307,110,232,172,10,977.84,9778.4
47991,20230111,156,40,107,18,79.58,1432.44
47992,20230101,193,270,136,11,23.08,253.88
47993,20230130,129,175,164,7,13229.47,92606.29
47994,20230219,50,272,364,5,1026.46,5132.3
47995,20230307,165,205,171,12,55.8,669.6
47996,20230224,156,106,9,1,78.95,78.95
47997,20230206,42,209,370,2,5115.97,10231.94
47998,20230101,22,380,101,19,2252.36,42794.84
47999,20230115,111,87,173,18,2.12,38.16
48000,20230120,119,251,254,17,67.84,1153.28
48001,20230309,150,12,220,4,4.68,18.72
48002,20230325,61,308,73,14,609.04,8526.56
48003,20230120,165,357,305,3,27.99,83.97
48004,20230113,60,95,183,11,1915.9,21074.9
48005,20230120,181,260,307,4,37592.97,150371.88
48006,20230219,99,98,196,9,46.24,416.16
48007,20230221,6,252,65,13,15.55,202.15
48008,20230309,172,126,193,12,62.11,745.32
48009,20230115,16,200,213,18,1.66,29.88
48010,20230107,29,360,64,5,70.88,354.4
48011,20230126,190,366,211,20,4.97,99.4
48012,20230107,90,231,196,3,44.21,132.63
48013,20230325,143,373,138,3,9266.76,27800.28
48014,20230309,146,256,336,6,21361.96,128171.76
48015,20230323,194,266,61,3,18.43,55.29
48016,20230224,5,108,78,19,56.05,1064.95
48017,20230211,13,42,280,20,1.54,30.8
48018,20230220,15,30,49,2,9348.38,18696.76
48019,20230205,42,172,259,7,5834.39,40840.73
48020,20230206,24,331,265,13,93.86,1220.18
48021,20230321,108,397,388,4,334.11,1336.44
48022,20230105,155,310,252,20,65.98,1319.6
48023,20230218,9,180,63,6,10026.54,60159.24
48024,20230124,23,225,202,12,688.49,8261.88
48025,20230111,153,391,331,16,48552.65,776842.4
48026,20230223,188,157,107,6,215.52,1293.12
48027,20230210,160,14,352,2,53.11,106.22
48028,20230125,16,290,38,8,1.59,12.72
48029,20230125,140,50,75,7,180.66,1264.62
48030,20230101,28,71,311,18,16183.42,291301.56
48031,20230213,179,374,311,3,5.96,17.88
48032,20230321,184,293,291,19,17.21,326.99
48033,20230126,125,49,3,17,194.94,3313.98
48034,20230317,107,307,316,8,212.73,1701.84
48035,20230330,105,81,119,15,7281.76,109226.4
48036,20230228,6,223,8,16,13.7,219.2
48037,20230224,20,260,4,13,385.92,5016.96
48038,20230110,120,296,299,15,480.51,7207.65
48039,20230210,165,147,303,18,28.71,516.78
48040,20230309,160,18,332,15,54.46,816.9
48041,20230108,160,291,104,12,62.86,754.32
48042,20230221,26,260,206,17,46.62,792.54
48043,20230117,29,365,196,11,55.04,605.44
48044,20230304,112,285,349,12,13881.92,166583.04
48045,20230114,51,257,301,20,514.22,10284.4
48046,20230213,62,181,95,3,44.29,132.87
48047,20230319,94,71,338,12,942.22,11306.64
48048,20230201,103,125,347,2,1182.29,2364.58
48049,20230204,7,336,138,15,464.3,6964.5
48050,20230204,174,242,364,15,125.01,1875.15
48051,20230330,87,24,131,18,653.95,11771.1
48052,20230306,14,292,66,12,98.47,1181.64
48053,20230311,100,179,175,17,68.49,1164.33
48054,20230306,186,171,238,7,63376.06,443632.42
48055,20230115,148,216,258,17,99.54,1692.18
48056,20230122,62,224,250,1,35.25,35.25
48057,20230307,135,61,309,7,626.67,4386.69
48058,20230218,138,129,89,15,2.17,32.55
48059,20230216,140,102,272,15,192.34,2885.1
48060,20230118,72,187,203,12,10012.43,120149.16
48061,20230123,191,307,119,5,18.4,92.0
48062,20230115,147,324,98,19,564.11,10718.09
48063,20230306,181,293,21,19,46114.11,876168.09
48064,20230206,7,325,220,1,428.64,428.64
48065,20230320,17,169,134,12,4588.11,55057.32
48066,20230309,86,265,299,9,25544.51,229900.59
48067,20230117,89,283,185,2,17.75,35.5
48068,20230118,132,182,261,16,2479.0,39664.0
48069,20230210,89,67,94,19,20.89,396.91
48070,20230205,170,279,98,7,3382.87,23680.09
48071,20230124,195,178,143,15,3285.35,49280.25
48072,20230220,158,154,169,10,19.47,194.7
48073,20230212,159,300,368,16,14970.81,239532.96
48074,20230106,42,115,381,17,5419.47,92130.99
48075,20230130,167,354,11,5,0.93,4.65
48076,20230208,127,342,318,6,195.79,1174.74
48077,20230122,134,96,253,5,1523.59,7617.95
48078,20230106,114,336,283,14,963.19,13484.66
48079,20230129,75,318,375,9,6074.17,54667.53
48080,20230103,183,46,341,8,23.72,189.76
48081,20230207,129,2,197,14,11792.49,165094.86
48082,20230319,180,42,157,4,487.23,1948.92
48083,20230201,65,115,315,16,6.88,110.08
48084,20230109,187,345,257,7,1108.26,7757.82
48085,20230122,5,134,81,14,65.24,913.36
48086,20230321,54,73,366,1,24.04,24.04
48087,20230201,4,55,23,10,8450.0,84500.0
48088,20230219,139,358,120,14,7973.56,111629.84
48089,20230311,87,203,314,6,523.92,3143.52
48090,20230120,24,331,16,15,71.43,1071.45
48091,20230303,77,364,246,16,16102.08,257633.28
48092,20230326,26,41,31,11,52.73,580.03
48093,20230210,94,62,374,14,996.96,13957.44
48094,20230318,183,326,169,8,27.19,217.52
48095,20230211,68,337,143,17,104.98,1784.66
48096,20230315,55,195,178,7,23.13,161.91
48097,20230111,55,160,241,2,14.86,29.72
48098,20230301,9,117,76,1,12947.03,12947.03
48099,20230324,76,186,169,17,24.14,410.38
48100,20230108,121,322,113,1,2308.92,2308.92
48101,20230223,117,396,357,7,6.33,44.31
48102,20230325,69,277,33,3,12732.73,38198.19
48103,20230314,16,349,302,16,1.51,24.16
48104,20230312,181,224,280,19,42955.3,816150.7
48105,20230318,200,105,347,13,156.75,2037.75
48106,20230121,159,57,176,10,15467.68,154676.8
48107,20230208,114,286,74,19,895.83,17020.77
48108,20230101,20,154,293,10,360.0,3600.0
48109,20230302,188,171,382,10,279.96,2799.6
48110,20230225,156,217,343,10,72.6,726.0
48111,20230314,88,368,258,19,62.14,1180.66
48112,20230319,193,160,270,15,44.41,666.15
48113,20230211,47,258,369,18,96.07,1729.26
48114,20230307,6,316,89,18,24.18,435.24
48115,20230104,148,19,88,16,89.56,1432.96
48116,20230213,3,247,136,6,232.39,1394.34
48117,20230210,149,106,241,9,2.08,18.72
48118,20230119,100,155,40,8,35.79,286.32
48119,20230115,79,169,248,9,153.13,1378.17
48120,20230327,1,361,194,7,68.89,482.23
48121,20230314,93,118,374,14,111.76,1564.64
48122,20230320,96,249,116,8,998.34,7986.72
48123,20230310,90,107,306,13,40.21,522.73
48124,20230207,71,260,226,15,4364.58,65468.7
48125,20230109,39,373,340,18,105.53,1899.54
48126,20230101,19,81,72,16,4042.24,64675.84
48127,20230325,175,206,215,9,5483.58,49352.22
48128,20230108,168,39,284,11,29.13,320.43
48129,20230123,69,121,82,15,12726.61,190899.15
48130,20230215,163,237,293,11,166.42,1830.62
48131,20230205,112,150,231,7,14684.89,102794.23
48132,20230205,24,218,288,12,87.44,1049.28
48133,20230323,145,400,238,19,1445.69,27468.11
48134,20230211,87,71,112,10,554.88,5548.8
48135,20230123,115,27,202,16,3567.24,57075.84
48136,20230206,126,109,398,4,80423.38,321693.52
48137,20230108,191,104,302,20,22.11,442.2
48138,20230122,97,2,286,16,28.94,463.04
48139,20230117,50,252,137,2,1042.91,2085.82
48140,20230225,85,184,162,18,88.04,1584.72
48141,20230302,20,286,210,20,339.07,6781.4
48142,20230206,183,299,266,20,28.16,563.2
48143,20230218,178,263,389,17,355.97,6051.49
48144,20230217,113,89,116,11,7.82,86.02
48145,20230116,139,386,184,18,8061.29,145103.22
48146,20230214,52,110,108,18,78.35,1410.3
48147,20230331,182,320,361,15,20.95,314.25
48148,20230123,197,342,25,20,263.69,5273.8
48149,20230330,17,40,29,16,3881.51,62104.16
48150,20230120,1,208,222,12,67.74,812.88
48151,20230114,182,179,189,15,22.2,333.0
48152,20230107,46,35,33,20,420.64,8412.8
48153,20230216,5,274,203,19,55.19,1048.61
48154,20230208,198,234,241,8,288.64,2309.12
48155,20230131,94,76,33,17,858.8,14599.6
48156,20230218,7,203,365,11,519.11,5710.21
48157,20230214,40,107,250,11,32.1,353.1
48158,20230111,177,184,367,14,46.41,649.74
48159,20230225,181,20,138,12,43986.16,527833.92
48160,20230218,131,227,272,3,232.1,696.3
48161,20230220,59,195,376,3,27414.66,82243.98
48162,20230307,193,337,378,10,34.1,341.0
48163,20230320,28,368,338,3,14626.85,43880.55
48164,20230101,145,239,244,18,1419.09,25543.62
48165,20230115,87,268,398,5,454.86,2274.3
48166,20230306,148,295,145,14,167.32,2342.48
48167,20230105,64,118,272,11,5514.29,60657.19
48168,20230129,112,367,191,15,14248.89,213733.35
48169,20230130,47,115,202,14,120.93,1693.02
48170,20230114,44,230,379,8,59.6,476.8
48171,20230112,134,172,16,20,1529.01,30580.2
48172,20230311,133,234,378,18,72.18,1299.24
48173,20230117,80,335,129,10,105.35,1053.5
48174,20230130,184,139,162,7,9.72,68.04
48175,20230324,77,348,220,20,14505.05,290101.0
48176,20230202,55,55,329,4,14.1,56.4
48177,20230305,80,222,84,3,88.16,264.48
48178,20230118,92,67,225,6,22.14,132.84
48179,20230221,169,184,400,17,35.05,595.85
